Chrom	Start	End	H37rv_GeneID	IntergenicRegion_IsNextTo_PLC_Gene	Intergenic_GeneToTheLeft	Intergenic_GeneToTheLeft_FuncCategory	Intergenic_GeneToTheRight	Intergenic_GeneToTheRight_FuncCategory
NC_000962.3	1021643	1022086	IntergenicRegion_728_Rv0916c-Rv0917	True	Rv0916c	PE/PPEs	Rv0917	NotExcluded
NC_000962.3	1023868	1024210	IntergenicRegion_729_Rv0917-Rv0918	False	Rv0917	NotExcluded	Rv0918	NotExcluded
NC_000962.3	1025184	1025320	IntergenicRegion_730_Rv0919-MTB000014	False	Rv0919	NotExcluded	MTB000014	NotExcluded
NC_000962.3	1025393	1025496	IntergenicRegion_731_MTB000014-Rv0920c	True	MTB000014	NotExcluded	Rv0920c	InsertionSeqs_And_Phages
NC_000962.3	1026816	1027103	IntergenicRegion_732_Rv0920c-Rv0921	True	Rv0920c	InsertionSeqs_And_Phages	Rv0921	InsertionSeqs_And_Phages
NC_000962.3	1029337	1029512	IntergenicRegion_733_Rv0922-Rv0923c	True	Rv0922	InsertionSeqs_And_Phages	Rv0923c	NotExcluded
NC_000962.3	1031864	1031895	IntergenicRegion_734_Rv0924c-Rv0925c	False	Rv0924c	NotExcluded	Rv0925c	NotExcluded
NC_000962.3	1032633	1032709	IntergenicRegion_735_Rv0925c-Rv0926c	False	Rv0925c	NotExcluded	Rv0926c	NotExcluded
NC_000962.3	1033786	1033839	IntergenicRegion_736_Rv0926c-Rv0927c	False	Rv0926c	NotExcluded	Rv0927c	NotExcluded
NC_000962.3	1034631	1034902	IntergenicRegion_737_Rv0927c-Rv0928	False	Rv0927c	NotExcluded	Rv0928	NotExcluded
NC_000962.3	1036015	1036027	IntergenicRegion_738_Rv0928-Rv0929	False	Rv0928	NotExcluded	Rv0929	NotExcluded
NC_000962.3	1039914	1039935	IntergenicRegion_739_Rv0931c-Rv0932c	False	Rv0931c	NotExcluded	Rv0932c	NotExcluded
NC_000962.3	1041048	1041263	IntergenicRegion_740_Rv0932c-Rv0933	False	Rv0932c	NotExcluded	Rv0933	NotExcluded
NC_000962.3	1042094	1042114	IntergenicRegion_741_Rv0933-Rv0934	False	Rv0933	NotExcluded	Rv0934	NotExcluded
NC_000962.3	1043239	1043298	IntergenicRegion_742_Rv0934-Rv0935	False	Rv0934	NotExcluded	Rv0935	NotExcluded
NC_000962.3	1044315	1044316	IntergenicRegion_743_Rv0935-Rv0936	False	Rv0935	NotExcluded	Rv0936	NotExcluded
NC_000962.3	1046020	1046135	IntergenicRegion_744_Rv0937c-Rv0938	False	Rv0937c	NotExcluded	Rv0938	NotExcluded
NC_000962.3	1050346	1050592	IntergenicRegion_745_Rv0939-Rv0940c	False	Rv0939	NotExcluded	Rv0940c	NotExcluded
NC_000962.3	1051459	1051543	IntergenicRegion_746_Rv0940c-Rv0941c	False	Rv0940c	NotExcluded	Rv0941c	NotExcluded
NC_000962.3	1052317	1052359	IntergenicRegion_747_Rv0941c-Rv0942	False	Rv0941c	NotExcluded	Rv0942	NotExcluded
NC_000962.3	1052638	1052695	IntergenicRegion_748_Rv0942-Rv0943c	False	Rv0942	NotExcluded	Rv0943c	NotExcluded
NC_000962.3	1053736	1053764	IntergenicRegion_749_Rv0943c-Rv0944	False	Rv0943c	NotExcluded	Rv0944	NotExcluded
NC_000962.3	1054241	1054246	IntergenicRegion_750_Rv0944-Rv0945	False	Rv0944	NotExcluded	Rv0945	NotExcluded
NC_000962.3	1055008	1055023	IntergenicRegion_751_Rv0945-Rv0946c	False	Rv0945	NotExcluded	Rv0946c	NotExcluded
NC_000962.3	1056685	1057299	IntergenicRegion_752_Rv0946c-Rv0947c	False	Rv0946c	NotExcluded	Rv0947c	NotExcluded
NC_000962.3	1057530	1057645	IntergenicRegion_753_Rv0947c-Rv0948c	False	Rv0947c	NotExcluded	Rv0948c	NotExcluded
NC_000962.3	1057963	1058259	IntergenicRegion_754_Rv0948c-Rv0949	False	Rv0948c	NotExcluded	Rv0949	NotExcluded
NC_000962.3	1060575	1060655	IntergenicRegion_755_Rv0949-Rv0950c	False	Rv0949	NotExcluded	Rv0950c	NotExcluded
NC_000962.3	1061654	1061963	IntergenicRegion_756_Rv0950c-Rv0951	False	Rv0950c	NotExcluded	Rv0951	NotExcluded
NC_000962.3	1063127	1063139	IntergenicRegion_757_Rv0951-Rv0952	False	Rv0951	NotExcluded	Rv0952	NotExcluded
NC_000962.3	1064051	1064113	IntergenicRegion_758_Rv0952-Rv0953c	False	Rv0952	NotExcluded	Rv0953c	NotExcluded
NC_000962.3	1064962	1065126	IntergenicRegion_759_Rv0953c-Rv0954	False	Rv0953c	NotExcluded	Rv0954	NotExcluded
NC_000962.3	1066038	1066077	IntergenicRegion_760_Rv0954-Rv0955	False	Rv0954	NotExcluded	Rv0955	NotExcluded
NC_000962.3	1067445	1067560	IntergenicRegion_761_Rv0955-Rv0956	False	Rv0955	NotExcluded	Rv0956	NotExcluded
NC_000962.3	1069776	1069882	IntergenicRegion_762_Rv0957-Rv0958	False	Rv0957	NotExcluded	Rv0958	NotExcluded
NC_000962.3	1073273	1073326	IntergenicRegion_763_Rv0959-Rv0959A	False	Rv0959	NotExcluded	Rv0959A	NotExcluded
NC_000962.3	1073928	1074073	IntergenicRegion_764_Rv0960-Rv0961	False	Rv0960	NotExcluded	Rv0961	NotExcluded
NC_000962.3	1074421	1074439	IntergenicRegion_765_Rv0961-Rv0962c	False	Rv0961	NotExcluded	Rv0962c	NotExcluded
NC_000962.3	1075114	1075296	IntergenicRegion_766_Rv0962c-Rv0963c	False	Rv0962c	NotExcluded	Rv0963c	NotExcluded
NC_000962.3	1076097	1076195	IntergenicRegion_767_Rv0963c-Rv0964c	False	Rv0963c	NotExcluded	Rv0964c	NotExcluded
NC_000962.3	1076678	1076777	IntergenicRegion_768_Rv0964c-Rv0965c	False	Rv0964c	NotExcluded	Rv0965c	NotExcluded
NC_000962.3	1077197	1077232	IntergenicRegion_769_Rv0965c-Rv0966c	False	Rv0965c	NotExcluded	Rv0966c	NotExcluded
NC_000962.3	1077835	1077974	IntergenicRegion_770_Rv0966c-Rv0967	False	Rv0966c	NotExcluded	Rv0967	NotExcluded
NC_000962.3	1078334	1078390	IntergenicRegion_771_Rv0967-Rv0968	False	Rv0967	NotExcluded	Rv0968	NotExcluded
NC_000962.3	1078687	1078742	IntergenicRegion_772_Rv0968-Rv0969	False	Rv0968	NotExcluded	Rv0969	NotExcluded
NC_000962.3	1081684	1081774	IntergenicRegion_773_Rv0970-Rv0971c	False	Rv0970	NotExcluded	Rv0971c	NotExcluded
NC_000962.3	1085750	1085755	IntergenicRegion_774_Rv0973c-Rv0974c	False	Rv0973c	NotExcluded	Rv0974c	NotExcluded
NC_000962.3	1087345	1087347	IntergenicRegion_775_Rv0974c-Rv0975c	False	Rv0974c	NotExcluded	Rv0975c	NotExcluded
NC_000962.3	1090175	1090372	IntergenicRegion_776_Rv0976c-Rv0977	True	Rv0976c	NotExcluded	Rv0977	PE/PPEs
NC_000962.3	1093144	1093360	IntergenicRegion_777_Rv0977-Rv0978c	True	Rv0977	PE/PPEs	Rv0978c	PE/PPEs
NC_000962.3	1094356	1094669	IntergenicRegion_778_Rv0978c-Rv0979c	True	Rv0978c	PE/PPEs	Rv0979c	NotExcluded
NC_000962.3	1094864	1094885	IntergenicRegion_779_Rv0979c-Rv0979A	False	Rv0979c	NotExcluded	Rv0979A	NotExcluded
NC_000962.3	1095059	1095077	IntergenicRegion_780_Rv0979A-Rv0980c	True	Rv0979A	NotExcluded	Rv0980c	PE/PPEs
NC_000962.3	1096451	1096821	IntergenicRegion_781_Rv0980c-Rv0981	True	Rv0980c	PE/PPEs	Rv0981	NotExcluded
NC_000962.3	1099022	1099065	IntergenicRegion_782_Rv0982-Rv0983	False	Rv0982	NotExcluded	Rv0983	NotExcluded
NC_000962.3	1101005	1101024	IntergenicRegion_783_Rv0984-Rv0985c	False	Rv0984	NotExcluded	Rv0985c	NotExcluded
NC_000962.3	1101480	1101802	IntergenicRegion_784_Rv0985c-Rv0986	False	Rv0985c	NotExcluded	Rv0986	NotExcluded
NC_000962.3	1105109	1105115	IntergenicRegion_785_Rv0987-Rv0988	False	Rv0987	NotExcluded	Rv0988	NotExcluded
NC_000962.3	1106276	1106404	IntergenicRegion_786_Rv0988-Rv0989c	False	Rv0988	NotExcluded	Rv0989c	NotExcluded
NC_000962.3	1107382	1107442	IntergenicRegion_787_Rv0989c-Rv0990c	False	Rv0989c	NotExcluded	Rv0990c	NotExcluded
NC_000962.3	1108099	1108171	IntergenicRegion_788_Rv0990c-Rv0991c	False	Rv0990c	NotExcluded	Rv0991c	NotExcluded
NC_000962.3	1108504	1108577	IntergenicRegion_789_Rv0991c-Rv0992c	False	Rv0991c	NotExcluded	Rv0992c	NotExcluded
NC_000962.3	1109171	1109271	IntergenicRegion_790_Rv0992c-Rv0993	False	Rv0992c	NotExcluded	Rv0993	NotExcluded
NC_000962.3	1110192	1110268	IntergenicRegion_791_Rv0993-Rv0994	False	Rv0993	NotExcluded	Rv0994	NotExcluded
NC_000962.3	1111549	1111611	IntergenicRegion_792_Rv0994-Rv0995	False	Rv0994	NotExcluded	Rv0995	NotExcluded
NC_000962.3	1112223	1112383	IntergenicRegion_793_Rv0995-Rv0996	False	Rv0995	NotExcluded	Rv0996	NotExcluded
NC_000962.3	1113460	1113510	IntergenicRegion_794_Rv0996-MTB000015	False	Rv0996	NotExcluded	MTB000015	NotExcluded
NC_000962.3	1113583	1114292	IntergenicRegion_795_MTB000015-Rv0997	False	MTB000015	NotExcluded	Rv0997	NotExcluded
NC_000962.3	1114724	1114747	IntergenicRegion_796_Rv0997-Rv0998	False	Rv0997	NotExcluded	Rv0998	NotExcluded
NC_000962.3	1115749	1115766	IntergenicRegion_797_Rv0998-Rv0999	False	Rv0998	NotExcluded	Rv0999	NotExcluded
NC_000962.3	1116525	1116530	IntergenicRegion_798_Rv0999-Rv1000c	False	Rv0999	NotExcluded	Rv1000c	NotExcluded
NC_000962.3	1117148	1117184	IntergenicRegion_799_Rv1000c-Rv1001	False	Rv1000c	NotExcluded	Rv1001	NotExcluded
NC_000962.3	1118393	1118427	IntergenicRegion_800_Rv1001-Rv1002c	False	Rv1001	NotExcluded	Rv1002c	NotExcluded
NC_000962.3	1119939	1120021	IntergenicRegion_801_Rv1002c-Rv1003	False	Rv1002c	NotExcluded	Rv1003	NotExcluded
NC_000962.3	1120879	1120888	IntergenicRegion_802_Rv1003-Rv1004c	False	Rv1003	NotExcluded	Rv1004c	NotExcluded
NC_000962.3	1122148	1122221	IntergenicRegion_803_Rv1004c-Rv1005c	False	Rv1004c	NotExcluded	Rv1005c	NotExcluded
NC_000962.3	1123598	1123713	IntergenicRegion_804_Rv1005c-Rv1006	False	Rv1005c	NotExcluded	Rv1006	NotExcluded
NC_000962.3	1125417	1125443	IntergenicRegion_805_Rv1006-Rv1007c	False	Rv1006	NotExcluded	Rv1007c	NotExcluded
NC_000962.3	1127003	1127088	IntergenicRegion_806_Rv1007c-Rv1008	False	Rv1007c	NotExcluded	Rv1008	NotExcluded
NC_000962.3	1127883	1128090	IntergenicRegion_807_Rv1008-Rv1009	False	Rv1008	NotExcluded	Rv1009	NotExcluded
NC_000962.3	1130105	1130190	IntergenicRegion_808_Rv1010-Rv1011	False	Rv1010	NotExcluded	Rv1011	NotExcluded
NC_000962.3	1131111	1131127	IntergenicRegion_809_Rv1011-Rv1012	False	Rv1011	NotExcluded	Rv1012	NotExcluded
NC_000962.3	1131421	1131624	IntergenicRegion_810_Rv1012-Rv1013	False	Rv1012	NotExcluded	Rv1013	NotExcluded
NC_000962.3	1133259	1133332	IntergenicRegion_811_Rv1013-Rv1014c	False	Rv1013	NotExcluded	Rv1014c	NotExcluded
NC_000962.3	1133908	1133920	IntergenicRegion_812_Rv1014c-Rv1015c	False	Rv1014c	NotExcluded	Rv1015c	NotExcluded
NC_000962.3	1134568	1134784	IntergenicRegion_813_Rv1015c-Rv1016c	False	Rv1015c	NotExcluded	Rv1016c	NotExcluded
NC_000962.3	1135465	1135500	IntergenicRegion_814_Rv1016c-Rv1017c	False	Rv1016c	NotExcluded	Rv1017c	NotExcluded
NC_000962.3	1136481	1136572	IntergenicRegion_815_Rv1017c-Rv1018c	False	Rv1017c	NotExcluded	Rv1018c	NotExcluded
NC_000962.3	1138060	1138075	IntergenicRegion_816_Rv1018c-MTB000016	False	Rv1018c	NotExcluded	MTB000016	NotExcluded
NC_000962.3	1138147	1138314	IntergenicRegion_817_MTB000016-Rv1019	False	MTB000016	NotExcluded	Rv1019	NotExcluded
NC_000962.3	1138908	1138966	IntergenicRegion_818_Rv1019-Rv1020	False	Rv1019	NotExcluded	Rv1020	NotExcluded
NC_000962.3	1143648	1143735	IntergenicRegion_819_Rv1021-Rv1022	False	Rv1021	NotExcluded	Rv1022	NotExcluded
NC_000962.3	1144467	1144563	IntergenicRegion_820_Rv1022-Rv1023	False	Rv1022	NotExcluded	Rv1023	NotExcluded
NC_000962.3	1145853	1145857	IntergenicRegion_821_Rv1023-Rv1024	False	Rv1023	NotExcluded	Rv1024	NotExcluded
NC_000962.3	1146544	1146560	IntergenicRegion_822_Rv1024-Rv1025	False	Rv1024	NotExcluded	Rv1025	NotExcluded
NC_000962.3	1147978	1148426	IntergenicRegion_823_Rv1026-Rv1027c	False	Rv1026	NotExcluded	Rv1027c	NotExcluded
NC_000962.3	1151686	1151919	IntergenicRegion_824_Rv1028c-Rv1028A	False	Rv1028c	NotExcluded	Rv1028A	NotExcluded
NC_000962.3	1156422	1156425	IntergenicRegion_825_Rv1031-Rv1032c	False	Rv1031	NotExcluded	Rv1032c	NotExcluded
NC_000962.3	1157955	1157962	IntergenicRegion_826_Rv1032c-Rv1033c	False	Rv1032c	NotExcluded	Rv1033c	NotExcluded
NC_000962.3	1158736	1158917	IntergenicRegion_827_Rv1033c-Rv1034c	True	Rv1033c	NotExcluded	Rv1034c	InsertionSeqs_And_Phages
NC_000962.3	1159307	1159374	IntergenicRegion_828_Rv1034c-Rv1035c	True	Rv1034c	InsertionSeqs_And_Phages	Rv1035c	InsertionSeqs_And_Phages
NC_000962.3	1160061	1160094	IntergenicRegion_829_Rv1035c-Rv1036c	True	Rv1035c	InsertionSeqs_And_Phages	Rv1036c	InsertionSeqs_And_Phages
NC_000962.3	1160433	1160543	IntergenicRegion_830_Rv1036c-Rv1037c	True	Rv1036c	InsertionSeqs_And_Phages	Rv1037c	Coscolla Repetitive Genes
NC_000962.3	1160828	1160854	IntergenicRegion_831_Rv1037c-Rv1038c	True	Rv1037c	Coscolla Repetitive Genes	Rv1038c	Coscolla Repetitive Genes
NC_000962.3	1161151	1161296	IntergenicRegion_832_Rv1038c-Rv1039c	True	Rv1038c	Coscolla Repetitive Genes	Rv1039c	PE/PPEs
NC_000962.3	1162472	1162548	IntergenicRegion_833_Rv1039c-Rv1040c	True	Rv1039c	PE/PPEs	Rv1040c	PE/PPEs
NC_000962.3	1163376	1164571	IntergenicRegion_834_Rv1040c-Rv1041c	True	Rv1040c	PE/PPEs	Rv1041c	InsertionSeqs_And_Phages
NC_000962.3	1165499	1165780	IntergenicRegion_835_Rv1042c-Rv1043c	True	Rv1042c	InsertionSeqs_And_Phages	Rv1043c	NotExcluded
NC_000962.3	1166806	1167052	IntergenicRegion_836_Rv1043c-Rv1044	False	Rv1043c	NotExcluded	Rv1044	NotExcluded
NC_000962.3	1168554	1168703	IntergenicRegion_837_Rv1045-Rv1046c	False	Rv1045	NotExcluded	Rv1046c	NotExcluded
NC_000962.3	1169228	1169422	IntergenicRegion_838_Rv1046c-Rv1047	True	Rv1046c	NotExcluded	Rv1047	InsertionSeqs_And_Phages
NC_000962.3	1170670	1171037	IntergenicRegion_839_Rv1047-Rv1048c	True	Rv1047	InsertionSeqs_And_Phages	Rv1048c	NotExcluded
NC_000962.3	1172153	1172385	IntergenicRegion_840_Rv1048c-Rv1049	False	Rv1048c	NotExcluded	Rv1049	NotExcluded
NC_000962.3	1172832	1172880	IntergenicRegion_841_Rv1049-Rv1050	False	Rv1049	NotExcluded	Rv1050	NotExcluded
NC_000962.3	1173786	1173944	IntergenicRegion_842_Rv1050-Rv1051c	False	Rv1050	NotExcluded	Rv1051c	NotExcluded
NC_000962.3	1174700	1175722	IntergenicRegion_843_Rv1051c-Rv1052	False	Rv1051c	NotExcluded	Rv1052	NotExcluded
NC_000962.3	1176286	1176927	IntergenicRegion_844_Rv1053c-Rv1054	True	Rv1053c	NotExcluded	Rv1054	InsertionSeqs_And_Phages
NC_000962.3	1177373	1177395	IntergenicRegion_845_Rv1055-MTB000017	True	Rv1055	InsertionSeqs_And_Phages	MTB000017	NotExcluded
NC_000962.3	1177469	1177627	IntergenicRegion_846_MTB000017-Rv1056	False	MTB000017	NotExcluded	Rv1056	NotExcluded
NC_000962.3	1178392	1179395	IntergenicRegion_847_Rv1056-Rv1057	False	Rv1056	NotExcluded	Rv1057	NotExcluded
NC_000962.3	1180577	1180683	IntergenicRegion_848_Rv1057-Rv1058	False	Rv1057	NotExcluded	Rv1058	NotExcluded
NC_000962.3	1182315	1182390	IntergenicRegion_849_Rv1058-Rv1059	False	Rv1058	NotExcluded	Rv1059	NotExcluded
NC_000962.3	1183455	1183507	IntergenicRegion_850_Rv1059-Rv1060	False	Rv1059	NotExcluded	Rv1060	NotExcluded
NC_000962.3	1183981	1184014	IntergenicRegion_851_Rv1060-Rv1061	False	Rv1060	NotExcluded	Rv1061	NotExcluded
NC_000962.3	1184878	1184882	IntergenicRegion_852_Rv1061-Rv1062	False	Rv1061	NotExcluded	Rv1062	NotExcluded
NC_000962.3	1186823	1186903	IntergenicRegion_853_Rv1063c-Rv1064c	False	Rv1063c	NotExcluded	Rv1064c	NotExcluded
NC_000962.3	1187323	1187434	IntergenicRegion_854_Rv1064c-Rv1065	False	Rv1064c	NotExcluded	Rv1065	NotExcluded
NC_000962.3	1188393	1188420	IntergenicRegion_855_Rv1066-Rv1067c	True	Rv1066	NotExcluded	Rv1067c	PE/PPEs
NC_000962.3	1190424	1190756	IntergenicRegion_856_Rv1067c-Rv1068c	True	Rv1067c	PE/PPEs	Rv1068c	PE/PPEs
NC_000962.3	1192148	1192509	IntergenicRegion_857_Rv1068c-Rv1069c	True	Rv1068c	PE/PPEs	Rv1069c	NotExcluded
NC_000962.3	1195043	1195054	IntergenicRegion_858_Rv1070c-Rv1071c	False	Rv1070c	NotExcluded	Rv1071c	NotExcluded
NC_000962.3	1196092	1196278	IntergenicRegion_859_Rv1071c-Rv1072	False	Rv1071c	NotExcluded	Rv1072	NotExcluded
NC_000962.3	1197115	1197230	IntergenicRegion_860_Rv1072-Rv1073	False	Rv1072	NotExcluded	Rv1073	NotExcluded
NC_000962.3	1198082	1198155	IntergenicRegion_861_Rv1073-Rv1074c	False	Rv1073	NotExcluded	Rv1074c	NotExcluded
NC_000962.3	1199373	1199425	IntergenicRegion_862_Rv1074c-Rv1075c	False	Rv1074c	NotExcluded	Rv1075c	NotExcluded
NC_000962.3	1200370	1200766	IntergenicRegion_863_Rv1075c-Rv1076	False	Rv1075c	NotExcluded	Rv1076	NotExcluded
NC_000962.3	1201660	1201716	IntergenicRegion_864_Rv1076-Rv1077	False	Rv1076	NotExcluded	Rv1077	NotExcluded
NC_000962.3	1203111	1203312	IntergenicRegion_865_Rv1077-Rv1078	False	Rv1077	NotExcluded	Rv1078	NotExcluded
NC_000962.3	1204035	1204066	IntergenicRegion_866_Rv1078-Rv1079	False	Rv1078	NotExcluded	Rv1079	NotExcluded
NC_000962.3	1205233	1205303	IntergenicRegion_867_Rv1079-Rv1080c	False	Rv1079	NotExcluded	Rv1080c	NotExcluded
NC_000962.3	1205798	1205983	IntergenicRegion_868_Rv1080c-Rv1081c	False	Rv1080c	NotExcluded	Rv1081c	NotExcluded
NC_000962.3	1206418	1206519	IntergenicRegion_869_Rv1081c-Rv1082	False	Rv1081c	NotExcluded	Rv1082	NotExcluded
NC_000962.3	1209657	1209755	IntergenicRegion_870_Rv1084-Rv1085c	False	Rv1084	NotExcluded	Rv1085c	NotExcluded
NC_000962.3	1210484	1210594	IntergenicRegion_871_Rv1085c-Rv1086	False	Rv1085c	NotExcluded	Rv1086	NotExcluded
NC_000962.3	1211383	1211559	IntergenicRegion_872_Rv1086-Rv1087	True	Rv1086	NotExcluded	Rv1087	PE/PPEs
NC_000962.3	1213863	1214039	IntergenicRegion_873_Rv1087-Rv1087A	True	Rv1087	PE/PPEs	Rv1087A	NotExcluded
NC_000962.3	1214360	1214512	IntergenicRegion_874_Rv1087A-Rv1088	True	Rv1087A	NotExcluded	Rv1088	PE/PPEs
NC_000962.3	1215131	1215516	IntergenicRegion_875_Rv1089-Rv1089A	True	Rv1089	PE/PPEs	Rv1089A	NotExcluded
NC_000962.3	1216054	1216468	IntergenicRegion_876_Rv1090-Rv1091	True	Rv1090	NotExcluded	Rv1091	PE/PPEs
NC_000962.3	1219030	1219247	IntergenicRegion_877_Rv1091-Rv1092c	True	Rv1091	PE/PPEs	Rv1092c	NotExcluded
NC_000962.3	1220186	1220573	IntergenicRegion_878_Rv1092c-Rv1093	False	Rv1092c	NotExcluded	Rv1093	NotExcluded
NC_000962.3	1221854	1221958	IntergenicRegion_879_Rv1093-Rv1094	False	Rv1093	NotExcluded	Rv1094	NotExcluded
NC_000962.3	1222786	1222996	IntergenicRegion_880_Rv1094-Rv1095	False	Rv1094	NotExcluded	Rv1095	NotExcluded
NC_000962.3	1224298	1224384	IntergenicRegion_881_Rv1095-Rv1096	False	Rv1095	NotExcluded	Rv1096	NotExcluded
NC_000962.3	1225260	1225262	IntergenicRegion_882_Rv1096-Rv1097c	False	Rv1096	NotExcluded	Rv1097c	NotExcluded
NC_000962.3	1227565	1227595	IntergenicRegion_883_Rv1098c-Rv1099c	False	Rv1098c	NotExcluded	Rv1099c	NotExcluded
NC_000962.3	1229384	1229390	IntergenicRegion_884_Rv1100-Rv1101c	False	Rv1100	NotExcluded	Rv1101c	NotExcluded
NC_000962.3	1230548	1230659	IntergenicRegion_885_Rv1101c-Rv1102c	False	Rv1101c	NotExcluded	Rv1102c	NotExcluded
NC_000962.3	1231291	1231300	IntergenicRegion_886_Rv1103c-Rv1104	False	Rv1103c	NotExcluded	Rv1104	NotExcluded
NC_000962.3	1231990	1232310	IntergenicRegion_887_Rv1104-Rv1105	False	Rv1104	NotExcluded	Rv1105	NotExcluded
NC_000962.3	1232826	1232843	IntergenicRegion_888_Rv1105-Rv1106c	False	Rv1105	NotExcluded	Rv1106c	NotExcluded
NC_000962.3	1233956	1233965	IntergenicRegion_889_Rv1106c-Rv1107c	False	Rv1106c	NotExcluded	Rv1107c	NotExcluded
NC_000962.3	1236095	1236184	IntergenicRegion_890_Rv1109c-Rv1110	False	Rv1109c	NotExcluded	Rv1110	NotExcluded
NC_000962.3	1237192	1237208	IntergenicRegion_891_Rv1110-Rv1111c	False	Rv1110	NotExcluded	Rv1111c	NotExcluded
NC_000962.3	1238192	1238254	IntergenicRegion_892_Rv1111c-Rv1112	False	Rv1111c	NotExcluded	Rv1112	NotExcluded
NC_000962.3	1239328	1239415	IntergenicRegion_893_Rv1112-Rv1113	False	Rv1112	NotExcluded	Rv1113	NotExcluded
NC_000962.3	1239984	1240186	IntergenicRegion_894_Rv1114-Rv1115	False	Rv1114	NotExcluded	Rv1115	NotExcluded
NC_000962.3	1240885	1241002	IntergenicRegion_895_Rv1115-Rv1116	False	Rv1115	NotExcluded	Rv1116	NotExcluded
NC_000962.3	1241390	1241632	IntergenicRegion_896_Rv1116A-Rv1117	False	Rv1116A	NotExcluded	Rv1117	NotExcluded
NC_000962.3	1241956	1241970	IntergenicRegion_897_Rv1117-Rv1118c	False	Rv1117	NotExcluded	Rv1118c	NotExcluded
NC_000962.3	1242831	1242863	IntergenicRegion_898_Rv1118c-Rv1119c	False	Rv1118c	NotExcluded	Rv1119c	NotExcluded
NC_000962.3	1243504	1243706	IntergenicRegion_899_Rv1120c-Rv1121	False	Rv1120c	NotExcluded	Rv1121	NotExcluded
NC_000962.3	1245107	1245128	IntergenicRegion_900_Rv1121-Rv1122	False	Rv1121	NotExcluded	Rv1122	NotExcluded
NC_000962.3	1247052	1247126	IntergenicRegion_901_Rv1123c-Rv1124	False	Rv1123c	NotExcluded	Rv1124	NotExcluded
NC_000962.3	1248077	1248081	IntergenicRegion_902_Rv1124-Rv1125	False	Rv1124	NotExcluded	Rv1125	NotExcluded
NC_000962.3	1249326	1249329	IntergenicRegion_903_Rv1125-Rv1126c	False	Rv1125	NotExcluded	Rv1126c	NotExcluded
NC_000962.3	1251404	1251616	IntergenicRegion_904_Rv1127c-Rv1128c	True	Rv1127c	NotExcluded	Rv1128c	InsertionSeqs_And_Phages
NC_000962.3	1252972	1253073	IntergenicRegion_905_Rv1128c-Rv1129c	True	Rv1128c	InsertionSeqs_And_Phages	Rv1129c	NotExcluded
NC_000962.3	1254534	1254554	IntergenicRegion_906_Rv1129c-Rv1130	False	Rv1129c	NotExcluded	Rv1130	NotExcluded
NC_000962.3	1257313	1257324	IntergenicRegion_907_Rv1131-Rv1132	False	Rv1131	NotExcluded	Rv1132	NotExcluded
NC_000962.3	1259055	1259066	IntergenicRegion_908_Rv1132-Rv1133c	False	Rv1132	NotExcluded	Rv1133c	NotExcluded
NC_000962.3	1261346	1261921	IntergenicRegion_909_Rv1133c-Rv1134	False	Rv1133c	NotExcluded	Rv1134	NotExcluded
NC_000962.3	1262158	1262271	IntergenicRegion_910_Rv1134-Rv1135c	True	Rv1134	NotExcluded	Rv1135c	PE/PPEs
NC_000962.3	1264128	1264313	IntergenicRegion_911_Rv1135c-Rv1135A	True	Rv1135c	PE/PPEs	Rv1135A	NotExcluded
NC_000962.3	1264556	1264605	IntergenicRegion_912_Rv1135A-Rv1136	False	Rv1135A	NotExcluded	Rv1136	NotExcluded
NC_000962.3	1264947	1265086	IntergenicRegion_913_Rv1136-Rv1137c	False	Rv1136	NotExcluded	Rv1137c	NotExcluded
NC_000962.3	1265455	1265471	IntergenicRegion_914_Rv1137c-Rv1138c	False	Rv1137c	NotExcluded	Rv1138c	NotExcluded
NC_000962.3	1266985	1267346	IntergenicRegion_915_Rv1139c-Rv1140	False	Rv1139c	NotExcluded	Rv1140	NotExcluded
NC_000962.3	1268195	1268202	IntergenicRegion_916_Rv1140-Rv1141c	False	Rv1140	NotExcluded	Rv1141c	NotExcluded
NC_000962.3	1269009	1269151	IntergenicRegion_917_Rv1141c-Rv1142c	False	Rv1141c	NotExcluded	Rv1142c	NotExcluded
NC_000962.3	1269958	1270061	IntergenicRegion_918_Rv1142c-Rv1143	False	Rv1142c	NotExcluded	Rv1143	NotExcluded
NC_000962.3	1271144	1271155	IntergenicRegion_919_Rv1143-Rv1144	False	Rv1143	NotExcluded	Rv1144	NotExcluded
NC_000962.3	1271908	1272422	IntergenicRegion_920_Rv1144-Rv1145	False	Rv1144	NotExcluded	Rv1145	NotExcluded
NC_000962.3	1273334	1273354	IntergenicRegion_921_Rv1145-Rv1146	False	Rv1145	NotExcluded	Rv1146	NotExcluded
NC_000962.3	1274767	1274899	IntergenicRegion_922_Rv1146-Rv1147	False	Rv1146	NotExcluded	Rv1147	NotExcluded
NC_000962.3	1275550	1276299	IntergenicRegion_923_Rv1147-Rv1148c	True	Rv1147	NotExcluded	Rv1148c	InsertionSeqs_And_Phages
NC_000962.3	1277748	1277892	IntergenicRegion_924_Rv1148c-Rv1149	True	Rv1148c	InsertionSeqs_And_Phages	Rv1149	InsertionSeqs_And_Phages
NC_000962.3	1278820	1278903	IntergenicRegion_925_Rv1150-Rv1151c	True	Rv1150	InsertionSeqs_And_Phages	Rv1151c	NotExcluded
