Chrom	Start	End	Strand	H37rv_GeneID	Symbol	Feature	ExcludedGroup_Category	PEandPPE_Subfamily	Product	Functional_Category	Is_Pseudogene	Mean_EBR_36CI	gene_PercentPerfect_EBR_36CI	gene_ProportionWith_NANs_EBR_36CI	gene_GC_Content	Mean_PileupMapScore_K50_E4	Mean_PileupMapScore_K100_E4	Mean_PileupMapScore_K125_E4	Length
NC_000962.3	1105115	1106276	+	Rv0988	Rv0988	CDS	NotExcluded	None	Possible conserved exported protein	cell wall and cell processes	No	0.998540530194277	94.74590869939708	0.0	53.402239448751075	1.0	1.0	1.0	1161
NC_000962.3	1106404	1107382	-	Rv0989c	grcC2	CDS	NotExcluded	None	Probable polyprenyl-diphosphate synthase GrcC2 (polyprenyl pyrophosphate synthetase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.62167689161554	1.0	1.0	1.0	978
NC_000962.3	1107442	1108099	-	Rv0990c	Rv0990c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	68.64535768645358	1.0	1.0	1.0	657
NC_000962.3	1108171	1108504	-	Rv0991c	Rv0991c	CDS	NotExcluded	None	Conserved serine rich protein	conserved hypotheticals	No	1.0	100.0	0.0	62.76276276276276	1.0	1.0	1.0	333
NC_000962.3	1108577	1109171	-	Rv0992c	Rv0992c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	71.38047138047138	1.0	1.0	1.0	594
NC_000962.3	1109271	1110192	+	Rv0993	galU	CDS	NotExcluded	None	UTP--glucose-1-phosphate uridylyltransferase GalU (UDP-glucose pyrophosphorylase) (UDPGP) (alpha-D-glucosyl-1-phosphate uridylyltransferase) (uridine diphosphoglucose pyrophosphorylase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.12377850162866	1.0	1.0	1.0	921
NC_000962.3	1110268	1111549	+	Rv0994	moeA1	CDS	NotExcluded	None	Probable molybdopterin biosynthesis protein MoeA1	intermediary metabolism and respiration	No	1.0	100.0	0.0	68.14988290398126	1.0	1.0	1.0	1281
NC_000962.3	1111611	1112223	+	Rv0995	rimJ	CDS	NotExcluded	None	Ribosomal-protein-alanine acetyltransferase RimJ (acetylating enzyme for N-terminal of ribosomal protein S5)	information pathways	No	1.0	100.0	0.0	67.97385620915033	1.0	1.0	1.0	612
NC_000962.3	1112383	1113460	+	Rv0996	Rv0996	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	1.0	100.0	0.0	67.31662024141133	1.0	1.0	1.0	1077
NC_000962.3	1113510	1113583	+	MTB000015	alaV	tRNA	NotExcluded	None	tRNA-Ala (CGC)	stable RNAs	No	1.0	100.0	0.0	60.273972602739725	1.0	1.0	1.0	73
NC_000962.3	1114292	1114724	+	Rv0997	Rv0997	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	65.27777777777777	1.0	1.0	1.0	432
NC_000962.3	1114747	1115749	+	Rv0998	Rv0998	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.9988633843424263	95.90818363273453	0.0	65.46906187624751	1.0	1.0	1.0	1002
NC_000962.3	1115766	1116525	+	Rv0999	Rv0999	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	66.27140974967062	1.0	1.0	1.0	759
NC_000962.3	1116530	1117148	-	Rv1000c	Rv1000c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	66.50485436893204	1.0	1.0	1.0	618
NC_000962.3	1117184	1118393	+	Rv1001	arcA	CDS	NotExcluded	None	Probable arginine deiminase ArcA (adi) (ad) (arginine dihydrolase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.67411083540115	1.0	1.0	1.0	1209
NC_000962.3	1118427	1119939	-	Rv1002c	Rv1002c	CDS	NotExcluded	None	Conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	66.33597883597884	1.0	1.0	1.0	1512
NC_000962.3	1120021	1120879	+	Rv1003	Rv1003	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	0.9999676249676249	99.88344988344988	0.0	69.23076923076923	1.0	1.0	1.0	858
NC_000962.3	1120888	1122148	-	Rv1004c	Rv1004c	CDS	NotExcluded	None	Probable membrane protein	cell wall and cell processes	No	0.9911816578483246	68.25396825396825	0.0	74.60317460317461	0.9912698412698413	1.0	1.0	1260
NC_000962.3	1122221	1123598	-	Rv1005c	pabB	CDS	NotExcluded	None	Probable para-aminobenzoate synthase component I PABD	intermediary metabolism and respiration	No	0.9993343016218834	97.60348583877996	0.0	68.99055918663761	1.0	1.0	1.0	1377
NC_000962.3	1123713	1125417	+	Rv1006	Rv1006	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	0.9999021909233177	99.64788732394366	0.0	65.02347417840376	1.0	1.0	1.0	1704
NC_000962.3	1125443	1127003	-	Rv1007c	metS	CDS	NotExcluded	None	Methionyl-tRNA synthetase MetS (MetRS) (methionine--tRNA ligase)	information pathways	No	1.0	100.0	0.0	64.1025641025641	1.0	1.0	1.0	1560
NC_000962.3	1127088	1127883	+	Rv1008	tatD	CDS	NotExcluded	None	Probable deoxyribonuclease TatD (YJJV protein)	cell wall and cell processes	No	1.0	100.0	0.0	68.30188679245283	1.0	1.0	1.0	795
NC_000962.3	1128090	1129179	+	Rv1009	rpfB	CDS	NotExcluded	None	Probable resuscitation-promoting factor RpfB	cell wall and cell processes	No	1.0	100.0	0.0	68.2277318640955	1.0	1.0	1.0	1089
NC_000962.3	1129151	1130105	+	Rv1010	ksgA	CDS	NotExcluded	None	Probable dimethyladenosine transferase KsgA (S-adenosylmethionine-6-N', N'-adenosyl(rRNA) dimethyltransferase) (16S rRNA dimethylase) (high level kasugamycin resistance protein KsgA) (kasugamycin dimethyltransferase)	information pathways	No	1.0	100.0	0.0	66.98113207547169	1.0	1.0	1.0	954
NC_000962.3	1130190	1131111	+	Rv1011	ispE	CDS	NotExcluded	None	Probable 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase IspE (CMK) (4-(cytidine-5'-diphospho)-2-C-methyl-D-erythritol kinase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	68.51248642779588	1.0	1.0	1.0	921
NC_000962.3	1131127	1131421	+	Rv1012	Rv1012	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	0.9996220710506426	98.63945578231292	0.0	67.68707482993197	1.0	1.0	1.0	294
NC_000962.3	1131624	1133259	+	Rv1013	pks16	CDS	NotExcluded	None	Putative polyketide synthase Pks16	lipid metabolism	No	1.0	100.0	0.0	66.23853211009174	1.0	1.0	1.0	1635
NC_000962.3	1133332	1133908	-	Rv1014c	pth	CDS	NotExcluded	None	Probable peptidyl-tRNA hydrolase Pth	intermediary metabolism and respiration	No	1.0	100.0	0.0	66.84027777777777	1.0	1.0	1.0	576
NC_000962.3	1133920	1134568	-	Rv1015c	rplY	CDS	NotExcluded	None	50S ribosomal protein L25 RplY	information pathways	No	0.9982853223593965	93.82716049382715	0.0	66.51234567901234	1.0	1.0	1.0	648
NC_000962.3	1134784	1135465	-	Rv1016c	lpqT	CDS	NotExcluded	None	Probable conserved lipoprotein LpqT	cell wall and cell processes	No	1.0	100.0	0.0	61.8208516886931	1.0	1.0	1.0	681
NC_000962.3	1135500	1136481	-	Rv1017c	prsA	CDS	NotExcluded	None	Probable ribose-phosphate pyrophosphokinase PrsA (phosphoribosyl pyrophosphate synthetase) (PRPP synthetase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.01630988786953	1.0	1.0	1.0	981
NC_000962.3	1136572	1138060	-	Rv1018c	glmU	CDS	NotExcluded	None	Probable UDP-N-acetylglucosamine pyrophosphorylase GlmU	cell wall and cell processes	No	1.0	100.0	0.0	67.47311827956989	1.0	1.0	1.0	1488
NC_000962.3	1138075	1138147	-	MTB000016	glnT	tRNA	NotExcluded	None	tRNA-Gln (TTG)	stable RNAs	No	1.0	100.0	0.0	54.166666666666664	1.0	1.0	1.0	72
NC_000962.3	1138314	1138908	+	Rv1019	Rv1019	CDS	NotExcluded	None	Probable transcriptional regulatory protein (probably TetR-family)	regulatory proteins	No	1.0	100.0	0.0	64.98316498316498	1.0	1.0	1.0	594
NC_000962.3	1138966	1142671	+	Rv1020	mfd	CDS	NotExcluded	None	Probable transcription-repair coupling factor Mfd (TRCF)	information pathways	No	1.0	100.0	0.0	68.7719298245614	1.0	1.0	1.0	3705
NC_000962.3	1142670	1143648	+	Rv1021	Rv1021	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	62.16768916155419	1.0	1.0	1.0	978
NC_000962.3	1143735	1144467	+	Rv1022	lpqU	CDS	NotExcluded	None	Probable conserved lipoprotein LpqU	cell wall and cell processes	No	1.0	100.0	0.0	67.48633879781421	1.0	1.0	1.0	732
NC_000962.3	1144563	1145853	+	Rv1023	eno	CDS	NotExcluded	None	Probable enolase Eno	intermediary metabolism and respiration	No	0.9943583118001722	94.49612403100775	0.0	66.74418604651163	1.0	1.0	1.0	1290
NC_000962.3	1145857	1146544	+	Rv1024	Rv1024	CDS	NotExcluded	None	Possible conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	68.85007278020379	1.0	1.0	1.0	687
NC_000962.3	1146560	1147028	+	Rv1025	Rv1025	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	68.80341880341881	1.0	1.0	1.0	468
NC_000962.3	1147018	1147978	+	Rv1026	Rv1026	CDS	NotExcluded	None	Conserved protein	virulence, detoxification, adaptation	No	0.9989004629629629	96.04166666666667	0.0	68.95833333333333	1.0	1.0	1.0	960
NC_000962.3	1148426	1149107	-	Rv1027c	kdpE	CDS	NotExcluded	None	Probable transcriptional regulatory protein KdpE	regulatory proteins	No	1.0	100.0	0.0	63.28928046989721	1.0	1.0	1.0	681
NC_000962.3	1149103	1151686	-	Rv1028c	kdpD	CDS	NotExcluded	None	Probable sensor protein KdpD	regulatory proteins	No	1.0	100.0	0.0	67.24738675958189	1.0	1.0	1.0	2583
NC_000962.3	1151919	1152012	+	Rv1028A	kdpF	CDS	NotExcluded	None	Probable membrane protein KdpF	cell wall and cell processes	No	1.0	100.0	0.0	56.98924731182796	1.0	1.0	1.0	93
NC_000962.3	1152011	1153727	+	Rv1029	kdpA	CDS	NotExcluded	None	Probable potassium-transporting ATPase a chain KdpA (potassium-translocating ATPase a chain) (ATP phosphohydrolase [potassium-transporting] a chain) (potassium binding and translocating subunit A)	cell wall and cell processes	No	1.0	100.0	0.0	63.46153846153846	1.0	1.0	1.0	1716
NC_000962.3	1153723	1155853	+	Rv1030	kdpB	CDS	NotExcluded	None	Probable potassium-transporting P-type ATPase B chain KdpB (potassium-translocating ATPase B chain) (ATP phosphohydrolase [potassium-transporting] B chain) (potassium binding and translocating subunit B)	cell wall and cell processes	No	0.9999869587897756	99.9530516431925	0.0	65.63380281690141	1.0	1.0	1.0	2130
NC_000962.3	1155852	1156422	+	Rv1031	kdpC	CDS	NotExcluded	None	Probable potassium-transporting ATPase C chain KdpC (potassium-translocating ATPase C chain) (ATP phosphohydrolase [potassium-transporting] C chain) (potassium binding and translocating subunit C)	cell wall and cell processes	No	1.0	100.0	0.0	66.3157894736842	1.0	1.0	1.0	570
NC_000962.3	1156425	1157955	-	Rv1032c	trcS	CDS	NotExcluded	None	Two component sensor histidine kinase TrcS	regulatory proteins	No	1.0	100.0	0.0	64.9673202614379	1.0	1.0	1.0	1530
NC_000962.3	1157962	1158736	-	Rv1033c	trcR	CDS	NotExcluded	None	Two component transcriptional regulator TrcR	regulatory proteins	No	0.9996052253804192	98.57881136950904	0.0	62.01550387596899	1.0	1.0	1.0	774
NC_000962.3	1158917	1159307	-	Rv1034c	Rv1034c	CDS	InsertionSeqs_And_Phages	None	Probable transposase (fragment)	insertion seqs and phages	No	1.0	100.0	0.0	68.2051282051282	0.9987179487179487	1.0	1.0	390
NC_000962.3	1159374	1160061	-	Rv1035c	Rv1035c	CDS	InsertionSeqs_And_Phages	None	Probable transposase (fragment)	insertion seqs and phages	No	1.0	100.0	0.0	70.88791848617176	1.0	1.0	1.0	687
NC_000962.3	1160094	1160433	-	Rv1036c	Rv1036c	CDS	InsertionSeqs_And_Phages	None	Probable IS1560 transposase (fragment)	insertion seqs and phages	No	1.0	100.0	0.0	61.65191740412979	0.93952802359882	1.0	1.0	339
NC_000962.3	1160543	1160828	-	Rv1037c	esxI	CDS	Coscolla Repetitive Genes	None	Putative ESAT-6 like protein EsxI (ESAT-6 like protein 1)	cell wall and cell processes	No	0.9858674463937624	49.122807017543856	0.0	63.1578947368421	0.3079168883508772	0.42934138150877205	0.4817214995368421	285
NC_000962.3	1160854	1161151	-	Rv1038c	esxJ	CDS	Coscolla Repetitive Genes	None	ESAT-6 like protein EsxJ (ESAT-6 like protein 2)	cell wall and cell processes	No	0.9956977179199402	84.51178451178451	0.0	63.2996632996633	0.27070594740740733	0.3624292918855219	0.4106666645117846	297
NC_000962.3	1161296	1162472	-	Rv1039c	PPE15	CDS	PE/PPEs	PPE_SL-4_PPE-SVP	PPE family protein PPE15	PE/PPE	No	0.9988662131519274	95.91836734693877	0.0	68.9625850340136	0.9936224489795918	1.0	1.0	1176
NC_000962.3	1162548	1163376	-	Rv1040c	PE8	CDS	PE/PPEs	PE_IV_	PE family protein PE8	PE/PPE	No	1.0	100.0	0.0	68.96135265700484	0.9993961352657005	1.0	1.0	828
NC_000962.3	1164571	1165435	-	Rv1041c	Rv1041c	CDS	InsertionSeqs_And_Phages	None	Probable is like-2 transposase	insertion seqs and phages	No	0.5791216563786008	18.63425925925926	0.0	65.04629629629629	0.5104513888888889	0.5247569444444444	0.5320046296296296	864
NC_000962.3	1165091	1165499	-	Rv1042c	Rv1042c	CDS	InsertionSeqs_And_Phages	None	Probable is like-2 transposase	insertion seqs and phages	No	0.48011982570806094	0.0	0.0	64.46078431372548	0.5	0.511593137254902	0.523	408
NC_000962.3	1165780	1166806	-	Rv1043c	Rv1043c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	64.32748538011695	1.0	1.0	1.0	1026
NC_000962.3	1167052	1167676	+	Rv1044	Rv1044	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	64.74358974358974	1.0	1.0	1.0	624
NC_000962.3	1167672	1168554	+	Rv1045	Rv1045	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	62.358276643990926	1.0	1.0	1.0	882
NC_000962.3	1168703	1169228	-	Rv1046c	Rv1046c	CDS	NotExcluded	None	Hypothetical protein	unknown	No	1.0	100.0	0.0	63.80952380952381	1.0	1.0	1.0	525
NC_000962.3	1169422	1170670	+	Rv1047	Rv1047	CDS	InsertionSeqs_And_Phages	None	Probable transposase	insertion seqs and phages	No	0.3785389957264957	8.253205128205128	0.0	66.58653846153847	0.17958086658653843	0.18326248375801277	0.18852775816025638	1248
NC_000962.3	1171037	1172153	-	Rv1048c	Rv1048c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	61.91756272401434	1.0	1.0	1.0	1116
NC_000962.3	1172385	1172832	+	Rv1049	Rv1049	CDS	NotExcluded	None	Probable transcriptional repressor protein	regulatory proteins	No	1.0	100.0	0.0	69.35123042505593	1.0	1.0	1.0	447
NC_000962.3	1172880	1173786	+	Rv1050	Rv1050	CDS	NotExcluded	None	Probable oxidoreductase	intermediary metabolism and respiration	No	1.0	100.0	0.0	67.439293598234	1.0	1.0	1.0	906
NC_000962.3	1173944	1174700	-	Rv1051c	Rv1051c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	65.87301587301587	1.0	1.0	1.0	756
NC_000962.3	1175722	1176112	+	Rv1052	Rv1052	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	60.51282051282051	1.0	1.0	1.0	390
NC_000962.3	1176010	1176286	-	Rv1053c	Rv1053c	CDS	NotExcluded	None	Hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	58.333333333333336	1.0	1.0	1.0	276
NC_000962.3	1176927	1177242	+	Rv1054	Rv1054	CDS	InsertionSeqs_And_Phages	None	Probable integrase (fragment)	insertion seqs and phages	No	1.0	100.0	0.0	65.07936507936508	1.0	1.0	1.0	315
NC_000962.3	1177238	1177373	+	Rv1055	Rv1055	CDS	InsertionSeqs_And_Phages	None	Possible integrase (fragment)	insertion seqs and phages	No	1.0	100.0	0.0	60.74074074074074	1.0	1.0	1.0	135
NC_000962.3	1177395	1177469	+	MTB000017	leuX	tRNA	NotExcluded	None	tRNA-Leu (TAA)	stable RNAs	No	1.0	100.0	0.0	59.45945945945946	1.0	1.0	1.0	74
NC_000962.3	1177627	1178392	+	Rv1056	Rv1056	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.44444444444444	1.0	1.0	1.0	765
NC_000962.3	1179395	1180577	+	Rv1057	Rv1057	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	66.92047377326566	0.9999647490016921	1.0	1.0	1182
NC_000962.3	1180683	1182315	+	Rv1058	fadD14	CDS	NotExcluded	None	Probable medium chain fatty-acid-CoA ligase FadD14 (fatty-acid-CoA synthetase) (fatty-acid-CoA synthase)	lipid metabolism	No	1.0	100.0	0.0	63.23529411764706	1.0	1.0	1.0	1632
NC_000962.3	1182390	1183455	+	Rv1059	Rv1059	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	64.88262910798122	1.0	1.0	1.0	1065
NC_000962.3	1183507	1183981	+	Rv1060	Rv1060	CDS	NotExcluded	None	Unknown protein	conserved hypotheticals	No	1.0	100.0	0.0	65.40084388185655	1.0	1.0	1.0	474
NC_000962.3	1184014	1184878	+	Rv1061	Rv1061	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	1.0	100.0	0.0	63.541666666666664	1.0	1.0	1.0	864
NC_000962.3	1184882	1185740	+	Rv1062	Rv1062	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	0.9998381248381248	99.41724941724942	0.0	68.18181818181819	1.0	1.0	1.0	858
NC_000962.3	1185740	1186823	-	Rv1063c	Rv1063c	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	68.79039704524469	1.0	1.0	1.0	1083
NC_000962.3	1186903	1187323	-	Rv1064c	lpqV	CDS	NotExcluded	None	Possible lipoprotein LpqV	cell wall and cell processes	No	1.0	100.0	0.0	69.76190476190476	1.0	1.0	1.0	420
NC_000962.3	1187434	1188001	+	Rv1065	Rv1065	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	67.37213403880071	1.0	1.0	1.0	567
NC_000962.3	1187997	1188393	+	Rv1066	Rv1066	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	73.23232323232324	1.0	1.0	1.0	396
NC_000962.3	1188420	1190424	-	Rv1067c	PE_PGRS19	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS19	PE/PPE	No	0.831864049678421	16.367265469061877	0.0	78.44311377245509	0.8509665164670658	0.9119261477045908	0.9189121756487026	2004
NC_000962.3	1190756	1192148	-	Rv1068c	PE_PGRS20	CDS	PE/PPEs	PE_V_PGRS	PE-PGRS family protein PE_PGRS20	PE/PPE	No	0.8631864623243934	29.74137931034483	0.0	75.28735632183908	0.7898971975574712	0.8732040229885057	0.8832614942528736	1392
NC_000962.3	1192509	1194273	-	Rv1069c	Rv1069c	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	0.9998267825648778	99.37641723356009	0.0	64.85260770975057	1.0	1.0	1.0	1764
NC_000962.3	1194269	1195043	-	Rv1070c	echA8	CDS	NotExcluded	None	Probable enoyl-CoA hydratase EchA8 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase)	lipid metabolism	No	1.0	100.0	0.0	64.59948320413437	1.0	1.0	1.0	774
NC_000962.3	1195054	1196092	-	Rv1071c	echA9	CDS	NotExcluded	None	Possible enoyl-CoA hydratase EchA9 (enoyl hydrase) (unsaturated acyl-CoA hydratase) (crotonase)	lipid metabolism	No	1.0	100.0	0.0	65.51059730250482	1.0	1.0	1.0	1038
NC_000962.3	1196278	1197115	+	Rv1072	Rv1072	CDS	NotExcluded	None	Probable conserved transmembrane protein	cell wall and cell processes	No	0.9985729457055622	94.8626045400239	0.0	62.84348864994026	1.0	1.0	1.0	837
NC_000962.3	1197230	1198082	+	Rv1073	Rv1073	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	62.32394366197183	1.0	1.0	1.0	852
NC_000962.3	1198155	1199373	-	Rv1074c	fadA3	CDS	NotExcluded	None	Probable beta-ketoacyl CoA thiolase FadA3	lipid metabolism	No	0.9999315818281335	99.75369458128078	0.0	65.35303776683087	1.0	1.0	1.0	1218
NC_000962.3	1199425	1200370	-	Rv1075c	Rv1075c	CDS	NotExcluded	None	Conserved exported protein	cell wall and cell processes	No	1.0	100.0	0.0	68.67724867724868	1.0	1.0	1.0	945
NC_000962.3	1200766	1201660	+	Rv1076	lipU	CDS	NotExcluded	None	Possible lipase LipU	intermediary metabolism and respiration	No	1.0	100.0	0.0	65.21252796420582	1.0	1.0	1.0	894
NC_000962.3	1201716	1203111	+	Rv1077	cbs	CDS	NotExcluded	None	Probable cystathionine beta-synthase Cbs (serine sulfhydrase) (beta-thionase) (hemoprotein H-450)	intermediary metabolism and respiration	No	0.9992234169653523	97.20430107526882	0.0	66.37992831541219	1.0	1.0	1.0	1395
NC_000962.3	1203312	1204035	+	Rv1078	pra	CDS	NotExcluded	None	Probable proline-rich antigen homolog Pra	conserved hypotheticals	No	0.9736053480866759	81.88105117565698	0.0	66.25172890733057	1.0	1.0	1.0	723
NC_000962.3	1204066	1205233	+	Rv1079	metB	CDS	NotExcluded	None	Cystathionine gamma-synthase MetB (CGS) (O-succinylhomoserine [thiol]-lyase)	intermediary metabolism and respiration	No	1.0	100.0	0.0	64.78149100257069	1.0	1.0	1.0	1167
NC_000962.3	1205303	1205798	-	Rv1080c	greA	CDS	NotExcluded	None	Probable transcription elongation factor GreA (transcript cleavage factor GreA)	information pathways	No	1.0	100.0	0.0	63.43434343434343	1.0	1.0	1.0	495
NC_000962.3	1205983	1206418	-	Rv1081c	Rv1081c	CDS	NotExcluded	None	Probable conserved membrane protein	cell wall and cell processes	No	1.0	100.0	0.0	67.816091954023	1.0	1.0	1.0	435
NC_000962.3	1206519	1207386	+	Rv1082	mca	CDS	NotExcluded	None	Mycothiol conjugate amidase Mca (mycothiol S-conjugate amidase)	virulence, detoxification, adaptation	No	1.0	100.0	0.0	65.97462514417532	1.0	1.0	1.0	867
NC_000962.3	1207382	1207649	+	Rv1083	Rv1083	CDS	NotExcluded	None	Conserved hypothetical protein	conserved hypotheticals	No	1.0	100.0	0.0	62.92134831460674	1.0	1.0	1.0	267
NC_000962.3	1207635	1209657	+	Rv1084	Rv1084	CDS	NotExcluded	None	Conserved protein	conserved hypotheticals	No	0.9970601164963183	89.41641938674579	0.0	71.90900098911969	1.0	1.0	1.0	2022
NC_000962.3	1209755	1210484	-	Rv1085c	Rv1085c	CDS	NotExcluded	None	Possible hemolysin-like protein	virulence, detoxification, adaptation	No	1.0	100.0	0.0	66.66666666666667	1.0	1.0	1.0	729
NC_000962.3	1210594	1211383	+	Rv1086	Rv1086	CDS	NotExcluded	None	Short (C15) chain Z-isoprenyl diphosphate synthase (Z-FPP synthase) (Z-farnesyl diphosphate synthase) (Z-FPP synthetase) (Z-farnesyl diphosphate synthetase) (geranyltranstransferase) (farnesyl pyrophosphate synthetase)	cell wall and cell processes	No	1.0	100.0	0.0	65.0190114068441	1.0	1.0	1.0	789
